id,program_id,segment_id,word,timecode_in,timecode_out,during_commercial,voice_onscreen
3937,5,11,back,00;06;17;38,00;06;17;52,0,1
3938,5,11,you're out,00;06;19;16,00;06;19;36,0,1
3939,5,11,holiday shopping,00;06;19;37,00;06;20;17,0,1
3940,5,11,it's a good,00;06;20;32,00;06;21;07,0,1
3941,5,11,good time,00;06;21;00,00;06;21;28,0,1
3942,5,11,shopping list,00;06;22;58,00;06;23;39,0,1
3943,5,11,invest,00;06;23;44,00;06;24;08,0,1
3944,5,11,vest,00;06;23;50,00;06;24;08,0,1
3945,5,11,pair,00;06;24;36,00;06;24;55,0,1
3946,5,11,boots,00;06;25;08,00;06;25;24,0,1
3947,5,11,get you,00;06;25;28,00;06;25;44,0,1
3948,5,11,safely,00;06;25;45,00;06;26;30,0,1
3949,5,11,most importantly,00;06;27;01,00;06;28;08,0,1
3950,5,11,most,00;06;27;01,00;06;27;24,0,1
3951,5,11,importantly,00;06;27;25,00;06;28;04,0,1
3952,5,11,warmly,00;06;28;31,00;06;29;11,0,1
3953,5,11,right,00;06;29;12,00;06;29;34,0,1
3954,5,11,tough,00;06;30;53,00;06;31;05,0,1
3955,5,11,join,00;06;31;47,00;06;32;00,0,1
3956,5,11,foot,00;06;32;07,00;06;32;20,0,1
3957,5,11,foot and ankle,00;06;32;07,00;06;32;39,0,1
3958,5,11,ankle,00;06;32;24,00;06;32;39,0,1
3959,5,11,surgeon,00;06;32;40,00;06;33;03,0,1
3960,5,11,doctor,00;06;33;04,00;06;33;21,0,1
3961,5,11,david,00;06;33;23,00;06;33;42,0,1
3962,5,11,midwest,00;06;34;11,00;06;34;33,0,1
3963,5,11,orthopedics,00;06;34;36,00;06;35;14,0,1
3964,5,11,orthopedic,00;06;34;36,00;06;35;03,0,1
3965,5,11,tell us,00;06;36;12,00;06;36;31,0,1
3966,5,11,what kind,00;06;36;32,00;06;37;04,0,1
3967,5,11,what,00;06;36;32,00;06;36;46,0,1
3968,5,11,kind,00;06;36;44,00;06;37;04,0,1
3969,5,11,kind of,00;06;36;44,00;06;37;10,0,1
3970,5,11,looking for,00;06;37;48,00;06;38;26,0,1
3971,5,11,looking,00;06;37;48,00;06;38;07,0,1
3972,5,11,for,00;06;38;08,00;06;38;25,0,1
3973,5,11,four,00;06;38;08,00;06;38;25,0,1
3974,5,11,fore,00;06;38;08,00;06;38;25,0,1
3975,5,11,first of all,00;06;38;47,00;06;39;24,0,1
3976,5,11,i always,00;06;39;23,00;06;39;51,0,1
3977,5,11,i always just,00;06;39;23,00;06;40;04,0,1
3978,5,11,looks like,00;06;41;11,00;06;41;31,0,1
3979,5,11,comfortable,00;06;42;01,00;06;42;26,0,1
3980,5,11,that,00;06;42;27,00;06;42;42,0,1
3981,5,11,thats,00;06;42;27,00;06;42;45,0,1
3982,5,11,that's,00;06;42;27,00;06;42;45,0,1
3983,5,11,go with,00;06;42;59,00;06;43;17,0,1
3984,5,11,why,00;06;43;27,00;06;43;45,0,1
3985,5,11,so important,00;06;44;13,00;06;44;57,0,1
3986,5,11,so,00;06;44;13,00;06;44;28,0,1
3987,5,11,import,00;06;44;33,00;06;44;52,0,1
3988,5,11,choosing,00;06;44;58,00;06;45;16,0,1
3989,5,11,choosing the right,00;06;44;58,00;06;45;38,0,1
3990,5,11,that's a great,00;06;46;05,00;06;46;34,0,1
3991,5,11,great question,00;06;46;25,00;06;47;00,0,1
3992,5,11,question,00;06;46;36,00;06;47;00,0,1
3993,5,11,over,00;06;47;14,00;06;47;32,0,1
3994,5,11,a third,00;06;47;33,00;06;48;09,0,1
3995,5,11,of,00;06;48;10,00;06;48;32,0,1
3996,5,11,the adults,00;06;48;31,00;06;49;00,0,1
3997,5,11,in the u.s.,00;06;49;01,00;06;49;34,0,1
3998,5,11,slip and fall,00;06;49;57,00;06;50;33,0,1
3999,5,11,slip,00;06;49;57,00;06;50;11,0,1
4000,5,11,fall,00;06;50;19,00;06;50;33,0,1
4001,5,11,during,00;06;50;34,00;06;50;50,0,1
4002,5,11,winter,00;06;50;57,00;06;51;22,0,1
4003,5,11,most of these,00;06;51;48,00;06;52;20,0,1
4004,5,11,sidewalks,00;06;52;46,00;06;53;26,0,1
4005,5,11,sidewalk,00;06;52;46,00;06;53;21,0,1
4006,5,11,the right,00;06;54;54,00;06;55;18,0,1
4007,5,11,right,00;06;55;08,00;06;55;18,0,1
4008,5,11,can actually,00;06;55;44,00;06;56;12,0,1
4009,5,11,prevent,00;06;56;13,00;06;56;31,0,1
4010,5,11,most,00;06;56;32,00;06;56;50,0,1
4011,5,11,these,00;06;56;51,00;06;57;08,0,1
4012,5,11,if we,00;06;57;45,00;06;58;04,0,1
4013,5,11,get,00;06;58;17,00;06;58;35,0,1
4014,5,11,people,00;06;59;03,00;06;59;23,0,1
4015,5,11,supportive,00;07;01;46,00;07;02;22,0,1
4016,5,11,then we can,00;07;02;23,00;07;02;53,0,1
4017,5,11,avoid,00;07;02;52,00;07;03;09,0,1
4018,5,11,injury,00;07;03;28,00;07;03;52,0,1
4019,5,11,injuries,00;07;03;28,00;07;03;57,0,1
4020,5,11,and you,00;07;03;58,00;07;04;21,0,1
4021,5,11,and you've,00;07;03;58,00;07;04;27,0,1
4022,5,11,brought,00;07;04;30,00;07;04;45,0,1
4023,5,11,some examples,00;07;04;46,00;07;05;26,0,1
4024,5,11,examples,00;07;04;55,00;07;05;26,0,1
4025,5,11,example,00;07;04;55,00;07;05;20,0,1
4026,5,11,right,00;07;05;51,00;07;06;12,0,1
4027,5,11,what are we,00;07;06;43,00;07;07;01,0,1
4028,5,11,specifically,00;07;07;02,00;07;07;53,0,1
4029,5,11,looking for,00;07;07;54,00;07;08;29,0,1
4030,5,11,looking,00;07;07;54,00;07;08;14,0,1
4031,5,11,couple,00;07;09;16,00;07;09;35,0,1
4032,5,11,points,00;07;09;34,00;07;09;52,0,1
4033,5,11,we want,00;07;11;55,00;07;12;20,0,1
4034,5,11,support,00;07;12;29,00;07;13;09,0,1
4035,5,11,we want,00;07;13;10,00;07;13;49,0,1
4036,5,11,traction,00;07;13;50,00;07;14;30,0,1
4037,5,11,we want them,00;07;14;31,00;07;15;04,0,1
4038,5,11,be warm,00;07;15;10,00;07;15;40,0,1
4039,5,11,comfortable,00;07;15;46,00;07;16;24,0,1
4040,5,11,waterproof,00;07;17;37,00;07;18;29,0,1
4041,5,11,water,00;07;17;37,00;07;18;02,0,1
4042,5,11,proof,00;07;18;04,00;07;18;31,0,1
4043,5,11,go through,00;07;19;13,00;07;19;42,0,1
4044,5,11,through,00;07;19;23,00;07;19;42,0,1
4045,5,11,i'll show you,00;07;20;05,00;07;20;36,0,1
4046,5,11,show you,00;07;20;11,00;07;20;36,0,1
4047,5,11,the red one,00;07;22;43,00;07;23;11,0,1
4048,5,11,red one,00;07;22;50,00;07;23;11,0,1
4049,5,11,bottom,00;07;34;58,00;07;35;21,0,1
4050,5,11,okay,00;07;42;42,00;07;43;07,0,1
4051,5,11,ok,00;07;42;42,00;07;43;07,0,1
4052,5,11,maybe this,00;07;43;08,00;07;43;42,0,1
4053,5,11,you carry,00;07;44;16,00;07;44;48,0,1
4054,5,11,work party,00;07;45;05,00;07;45;35,0,1
4055,5,11,party,00;07;45;17,00;07;45;33,0,1
4056,5,11,put it on,00;07;45;46,00;07;46;09,0,1
4057,5,11,get there,00;07;47;05,00;07;47;27,0,1
4058,5,11,absolutely,00;07;47;28,00;07;48;06,0,1
4059,5,11,these,00;07;48;40,00;07;49;01,0,1
4060,5,11,cute,00;07;49;19,00;07;49;37,0,1
4061,5,11,dry,00;08;07;17,00;08;07;36,0,1
4062,5,11,throughout,00;08;07;37,00;08;07;54,0,1
4063,5,11,need that,00;08;08;43,00;08;09;06,0,1
4064,5,11,here in chicago,00;08;09;07,00;08;09;53,0,1
4065,5,11,temperature,00;08;10;39,00;08;11;08,0,1
4066,5,11,ratings,00;08;11;09,00;08;11;34,0,1
4067,5,11,rating,00;08;11;09,00;08;11;30,0,1
4068,5,11,so be,00;08;11;31,00;08;11;47,0,1
4069,5,11,on the lookout,00;08;11;48,00;08;12;14,0,1
4070,5,11,look out,00;08;11;59,00;08;12;14,0,1
4071,5,11,lookout,00;08;11;59,00;08;12;14,0,1
4072,5,11,interesting,00;08;14;10,00;08;14;38,0,1
4073,5,11,what about the,00;08;14;57,00;08;15;28,0,1
4074,5,11,stylish,00;08;16;06,00;08;16;52,0,1
4075,5,11,style,00;08;16;06,00;08;16;32,0,1
4076,5,11,good support,00;08;34;52,00;08;35;25,0,1
4077,5,11,pair,00;08;36;47,00;08;37;05,0,1
4078,5,11,also,00;08;38;10,00;08;38;31,0,1
4079,5,11,equally,00;08;38;32,00;08;39;00,0,1
4080,5,11,equal,00;08;38;32,00;08;38;54,0,1
4081,5,11,very dry,00;08;40;20,00;08;41;16,0,1
4082,5,11,everyday,00;08;54;01,00;08;54;52,0,1
4083,5,11,all day,00;08;54;53,00;08;55;22,0,1
4084,5,11,all,00;08;54;53,00;08;55;08,0,1
4085,5,11,i mean,00;08;56;18,00;08;56;37,0,1
4086,5,11,mean,00;08;56;25,00;08;56;37,0,1
4087,5,11,although,00;09;05;15,00;09;05;36,0,1
4088,5,11,they do have,00;09;05;37,00;09;06;14,0,1
4089,5,11,do have,00;09;05;49,00;09;06;14,0,1
4090,5,11,good,00;09;06;15,00;09;06;31,0,1
4091,5,11,tread,00;09;06;32,00;09;06;47,0,1
4092,5,11,on them,00;09;06;48,00;09;07;13,0,1
4093,5,11,absolutely no,00;09;07;38,00;09;08;28,0,1
4094,5,11,none,00;09;09;28,00;09;09;50,0,1
4095,5,11,no support,00;09;09;51,00;09;10;29,0,1
4096,5,11,arch,00;09;10;51,00;09;11;09,0,1
4097,5,11,arches,00;09;10;51,00;09;11;13,0,1
4098,5,11,whatsoever,00;09;11;16,00;09;11;46,0,1
4099,5,11,that could be,00;09;13;26,00;09;13;54,0,1
4100,5,11,big problem,00;09;13;55,00;09;14;41,0,1
4101,5,11,problem,00;09;14;12,00;09;14;41,0,1
4102,5,11,and you know,00;09;14;42,00;09;15;21,0,1
4103,5,11,can be,00;09;16;19,00;09;16;47,0,1
4104,5,11,bigger,00;09;16;53,00;09;17;08,0,1
4105,5,11,then just,00;09;17;33,00;09;18;04,0,1
4106,5,11,feeling,00;09;18;05,00;09;18;25,0,1
4107,5,11,yucky,00;09;18;26,00;09;18;53,0,1
4108,5,11,so now,00;09;18;54,00;09;19;19,0,1
4109,5,11,whole new,00;09;19;56,00;09;20;14,0,1
4110,5,11,doctor,00;09;21;24,00;09;21;52,0,1
4111,5,11,thank you,00;09;21;51,00;09;22;14,0,1
4112,5,11,so much,00;09;22;15,00;09;23;06,0,1
4113,5,11,information,00;09;24;43,00;09;25;17,0,1
4114,5,11,cory,00;09;27;09,00;09;27;46,0,1
4115,5,11,john,00;09;28;01,00;09;28;21,0,1
4116,5,11,buy me,00;09;29;02,00;09;29;23,0,1
4117,5,11,by me,00;09;29;02,00;09;29;23,0,1
4118,5,11,no longer,00;09;31;03,00;09;31;28,0,1
4119,5,11,longer,00;09;31;11,00;09;31;28,0,1
4120,5,11,desk,00;09;32;36,00;09;32;54,0,1
4121,5,11,land on,00;09;33;24,00;09;34;00,0,1
4122,5,11,land,00;09;33;24,00;09;33;43,0,1
4123,5,11,on,00;09;33;44,00;09;34;02,0,1
4124,5,11,may know,00;09;43;03,00;09;43;21,0,1
4125,5,11,by now,00;09;43;22,00;09;43;40,0,1
4126,5,11,buy now,00;09;43;22,00;09;43;40,0,1
4127,5,11,teamed up,00;09;44;28,00;09;44;49,0,1
4128,5,11,greater,00;09;44;57,00;09;45;13,0,1
4129,5,11,food,00;09;45;36,00;09;45;48,0,1
4130,5,11,get out,00;09;46;56,00;09;47;16,0,1
4131,5,11,help out,00;09;47;19,00;09;47;46,0,1
4132,5,11,feed,00;09;48;00,00;09;48;15,0,1
4133,5,11,the hungry,00;09;48;16,00;09;48;45,0,1
4134,5,11,hungry,00;09;48;22,00;09;48;45,0,1
4135,5,11,feed the hungry,00;09;48;00,00;09;48;45,0,1
4136,5,11,so,00;09;49;19,00;09;49;35,0,1
4137,5,11,sort of,00;09;50;33,00;09;50;56,0,1
4138,5,11,entice,00;09;50;59,00;09;51;28,0,1
4139,5,11,donate,00;09;51;41,00;09;52;13,0,1
4140,5,11,we hear,00;09;52;14,00;09;52;35,0,1
4141,5,11,sharing,00;09;53;40,00;09;54;06,0,1
4142,5,11,our family,00;09;54;07,00;09;55;03,0,1
4143,5,11,family,00;09;54;28,00;09;55;03,0,1
4144,5,11,recipes,00;09;55;04,00;09;55;57,0,1
4145,5,11,recipe,00;09;55;04,00;09;55;46,0,1
4146,5,11,nice job,00;09;57;01,00;09;57;35,0,1
4147,5,11,nice,00;09;57;01,00;09;57;16,0,1
4148,5,11,job,00;09;57;17,00;09;57;33,0,1
4149,5,11,chewy,00;09;59;18,00;09;59;42,0,1
4150,5,11,chocolate,00;09;59;43,00;10;00;10,0,1
4151,5,11,chip,00;10;00;11,00;10;00;36,0,1
4152,5,11,chocolate chip,00;09;59;43,00;10;00;36,0,1
4153,5,11,oatmeal,00;10;00;37,00;10;01;05,0,1
4154,5,11,cookie,00;10;01;06,00;10;01;22,0,1
4155,5,11,aw man,00;10;01;31,00;10;02;13,0,1
4156,5,11,melt,00;10;02;37,00;10;02;50,0,1
4157,5,11,yeah,00;10;04;59,00;10;05;30,0,1
4158,5,11,mocking,00;10;06;02,00;10;06;27,0,1
4159,5,11,mocking me,00;10;06;02,00;10;06;43,0,1
4160,5,11,mock,00;10;06;02,00;10;06;18,0,1
4161,5,11,excited,00;10;08;09,00;10;08;36,0,1
4162,5,11,that's nice,00;10;09;46,00;10;10;22,0,1
4163,5,11,anyway,00;10;10;44,00;10;11;26,0,1
4164,5,11,cooked,00;10;15;37,00;10;15;55,0,1
4165,5,11,soup,00;10;16;57,00;10;17;21,0,1
4166,5,12,thirty,00;02;08;08,00;02;08;26,0,1
4167,5,12,degree,00;02;08;27,00;02;08;49,0,1
4168,5,12,degrees,00;02;08;27,00;02;08;51,0,1
4169,5,12,three or four,00;02;09;10,00;02;09;33,0,1
4170,5,12,below normal,00;02;09;51,00;02;10;23,0,1
4171,5,12,normal,00;02;10;06,00;02;10;24,0,1
4172,5,12,right there,00;02;10;30,00;02;11;03,0,1
4173,5,12,there,00;02;10;42,00;02;11;03,0,1
4174,5,12,their,00;02;10;42,00;02;11;03,0,1
4175,5,12,in the,00;02;11;04,00;02;11;31,0,1
4176,5,12,realm,00;02;11;45,00;02;12;10,0,1
4177,5,12,normality,00;02;12;21,00;02;13;03,0,1
4178,5,12,cloud,00;02;17;15,00;02;17;37,0,1
4179,5,12,clouds,00;02;17;15,00;02;17;41,0,1
4180,5,12,occasional,00;02;17;57,00;02;18;33,0,1
4181,5,12,peaks,00;02;18;34,00;02;18;47,0,1
4182,5,12,temperature,00;02;20;31,00;02;21;07,0,1
4183,5,12,warm up,00;02;21;13,00;02;21;35,0,1
4184,5,12,just a bit,00;02;21;36,00;02;22;05,0,1
4185,5,12,a bit,00;02;21;50,00;02;22;05,0,1
4186,5,12,bit,00;02;21;55,00;02;22;05,0,1
4187,5,12,thirty nine,00;02;23;47,00;02;24;37,0,1
4188,5,12,thirty five,00;02;22;12,00;02;22;50,0,1
4189,5,12,thirty eight,00;02;25;40,00;02;26;00,0,1
4190,5,12,we stay,00;02;27;09,00;02;27;32,0,1
4191,5,12,stay,00;02;27;19,00;02;27;31,0,1
4192,5,12,good news,00;02;28;20,00;02;28;58,0,1
4193,5,12,doing some,00;02;28;59,00;02;29;38,0,1
4194,5,12,doing,00;02;28;59,00;02;29;26,0,1
4195,5,12,traveling,00;02;29;38,00;02;30;13,0,1
4196,5,12,maybe,00;02;30;12,00;02;30;27,0,1
4197,5,12,good chance,00;02;32;58,00;02;33;34,0,1
4198,5,12,chance,00;02;33;16,00;02;33;34,0,1
4199,5,12,rainfall,00;02;33;47,00;02;34;16,0,1
4200,5,12,fall,00;02;34;03,00;02;34;19,0,1
4201,5,12,snowfall,00;02;39;04,00;02;39;38,0,1
4202,5,12,snow,00;02;39;04,00;02;39;20,0,1
4203,5,12,look where,00;02;40;42,00;02;41;06,0,1
4204,5,12,where it's been,00;02;40;55,00;02;41;20,0,1
4205,5,12,coming down,00;02;41;21,00;02;41;59,0,1
4206,5,12,coming,00;02;41;21,00;02;41;37,0,1
4207,5,12,down,00;02;41;38,00;02;42;00,0,1
4208,5,12,missouri,00;02;42;01,00;02;42;34,0,1
4209,5,12,kansas,00;02;42;51,00;02;43;29,0,1
4210,5,12,southern illinois,00;02;43;30,00;02;44;25,0,1
4211,5,12,southern,00;02;43;30,00;02;43;53,0,1
4212,5,12,illinois,00;02;43;54,00;02;44;24,0,1
4213,5,12,kentucky,00;02;44;25,00;02;45;11,0,1
4214,5,12,parts of,00;02;45;12,00;02;45;32,0,1
4215,5,12,tennis,00;02;45;33,00;02;45;50,0,1
4216,5,12,tennessee,00;02;45;33,00;02;45;58,0,1
4217,5,12,on the ground,00;02;46;19,00;02;46;42,0,1
4218,5,12,the ground,00;02;46;25,00;02;46;42,0,1
4219,5,12,ground,00;02;46;29,00;02;46;42,0,1
4220,5,12,right now,00;02;46;43,00;02;47;10,0,1
4221,5,12,now,00;02;46;54,00;02;47;08,0,1
4222,5,12,here,00;02;47;25,00;02;47;42,0,1
4223,5,12,we don't,00;02;48;19,00;02;48;53,0,1
4224,5,12,we,00;02;48;19,00;02;48;34,0,1
4225,5,12,carved out,00;02;49;15,00;02;49;43,0,1
4226,5,12,carve,00;02;49;15,00;02;49;32,0,1
4227,5,12,carved,00;02;49;15,00;02;49;34,0,1
4228,5,12,niche,00;02;50;02,00;02;50;19,0,1
4229,5,12,bare,00;02;50;25,00;02;50;40,0,1
4230,5,12,bear,00;02;50;25,00;02;50;40,0,1
4231,5,12,then from,00;02;51;34,00;02;52;06,0,1
4232,5,12,the north,00;02;52;14,00;02;52;37,0,1
4233,5,12,north,00;02;52;21,00;02;52;37,0,1
4234,5,12,northwest,00;02;52;41,00;02;53;17,0,1
4235,5,12,that's where,00;02;53;18,00;02;53;38,0,1
4236,5,12,that's where most,00;02;53;18,00;02;53;50,0,1
4237,5,12,been,00;02;55;00,00;02;55;18,0,1
4238,5,12,bin,00;02;55;00,00;02;55;18,0,1
4239,5,12,ben,00;02;55;00,00;02;55;18,0,1
4240,5,12,well,00;02;57;54,00;02;58;11,0,1
4241,5,12,we expect,00;02;58;52,00;02;59;19,0,1
4242,5,12,expect,00;02;58;58,00;02;59;19,0,1
4243,5,12,the next,00;02;59;33,00;02;59;52,0,1
4244,5,12,fourty eight hours,00;02;59;51,00;03;00;33,0,1
4245,5,12,mostly,00;03;02;13,00;03;02;34,0,1
4246,5,12,dry,00;03;02;35,00;03;02;51,0,1
4247,5,12,condition,00;03;02;52,00;03;03;13,0,1
4248,5,12,conditions,00;03;02;52,00;03;03;18,0,1
4249,5,12,rain,00;03;03;35,00;03;04;02,0,1
4250,5,12,in the south,00;03;04;03,00;03;04;34,0,1
4251,5,12,and also,00;03;04;36,00;03;05;06,0,1
4252,5,12,also,00;03;04;42,00;03;05;06,0,1
4253,5,12,the west,00;03;05;07,00;03;06;15,0,1
4254,5,12,west,00;03;05;32,00;03;06;15,0,1
4255,5,12,love that,00;03;06;53,00;03;07;20,0,1
4256,5,12,i love that,00;03;06;42,00;03;07;20,0,1
4257,5,12,i love,00;03;06;42,00;03;07;10,0,1
4258,5,12,that,00;03;07;10,00;03;07;23,0,1
4259,5,12,red dress,00;03;07;24,00;03;08;05,0,1
4260,5,12,red,00;03;07;24,00;03;07;50,0,1
4261,5,12,read,00;03;07;24,00;03;07;50,0,1
4262,5,12,do it yourself,00;03;33;29,00;03;34;05,0,1
4263,5,12,yourself,00;03;33;42,00;03;34;05,0,1
4264,5,12,expert,00;03;34;05,00;03;34;25,0,1
4265,5,12,jane,00;03;34;26,00;03;34;43,0,1
4266,5,12,see,00;03;35;24,00;03;35;39,0,1
4267,5,12,thank you,00;03;35;59,00;03;36;32,0,1
4268,5,12,good to see,00;03;36;33,00;03;37;00,0,1
4269,5,12,you too,00;03;37;01,00;03;37;31,0,1
4270,5,12,you two,00;03;37;01,00;03;37;31,0,1
4271,5,12,this is,00;03;37;32,00;03;37;59,0,1
4272,5,12,this,00;03;37;31,00;03;37;46,0,1
4273,5,12,so cool,00;03;38;04,00;03;38;51,0,1
4274,5,12,so,00;03;38;04,00;03;38;26,0,1
4275,5,12,cool,00;03;38;27,00;03;38;51,0,1
4276,5,12,very,00;03;38;52,00;03;39;13,0,1
4277,5,12,very creative,00;03;39;14,00;03;39;53,0,1
4278,5,12,create,00;03;39;29,00;03;39;49,0,1
4279,5,12,creative,00;03;39;29,00;03;39;53,0,1
4280,5,12,amp up,00;03;42;49,00;03;43;09,0,1
4281,5,12,amp,00;03;42;49,00;03;43;02,0,1
4282,5,12,your holiday,00;03;43;11,00;03;43;36,0,1
4283,5,12,for a,00;03;43;37,00;03;44;00,0,1
4284,5,12,small,00;03;44;03,00;03;44;19,0,1
4285,5,12,psyche,00;03;44;42,00;03;45;03,0,1
4286,5,12,reuse,00;03;45;17,00;03;45;45,0,1
4287,5,12,use,00;03;45;27,00;03;45;45,0,1
4288,5,12,fashion,00;03;45;53,00;03;46;16,0,1
4289,5,12,refurbish,00;03;46;17,00;03;46;43,0,1
4290,5,12,i don't know,00;03;46;45,00;03;47;05,0,1
4291,5,12,about you,00;03;47;03,00;03;47;31,0,1
4292,5,12,you,00;03;47;15,00;03;47;31,0,1
4293,5,12,a lot,00;03;47;58,00;03;48;25,0,1
4294,5,12,stuff,00;03;48;30,00;03;49;03,0,1
4295,5,12,in my house,00;03;49;31,00;03;50;17,0,1
4296,5,12,my house,00;03;49;35,00;03;50;17,0,1
4297,5,12,house,00;03;49;48,00;03;50;17,0,1
4298,5,12,i really,00;03;50;41,00;03;51;02,0,1
4299,5,12,really,00;03;50;46,00;03;51;03,0,1
4300,5,12,space,00;03;52;56,00;03;53;16,0,1
4301,5,12,turn in,00;03;53;25,00;03;53;49,0,1
4302,5,12,turning,00;03;53;25,00;03;53;49,0,1
4303,5,12,turn,00;03;53;25,00;03;53;42,0,1
4304,5,12,useful,00;03;54;12,00;03;54;42,0,1
4305,5,12,ball,00;03;57;41,00;03;58;11,0,1
4306,5,12,gowns,00;03;58;12,00;03;58;33,0,1
4307,5,12,ball cap,00;03;58;40,00;03;59;09,0,1
4308,5,12,tie it,00;04;18;30,00;04;18;59,0,1
4309,5,12,tie,00;04;18;30,00;04;18;51,0,1
4310,5,12,tai,00;04;18;30,00;04;18;51,0,1
4311,5,12,wrap,00;04;19;03,00;04;19;19,0,1
4312,5,12,rap,00;04;19;03,00;04;19;19,0,1
4313,5,12,wrap it around,00;04;19;03,00;04;19;51,0,1
4314,5,12,foam,00;04;20;03,00;04;20;35,0,1
4315,5,12,uh,00;04;20;54,00;04;21;24,0,1
4316,5,12,styrofoam,00;04;21;25,00;04;22;00,0,1
4317,5,12,creative,00;04;25;15,00;04;25;51,0,1
4318,5,12,mistake,00;04;25;52,00;04;26;30,0,1
4319,5,12,dope,00;04;37;08,00;04;37;21,0,1
4320,5,12,like me,00;04;37;21,00;04;37;41,0,1
4321,5,12,me,00;04;37;32,00;04;37;41,0,1
4322,5,12,do this,00;04;37;46,00;04;38;03,0,1
4323,5,12,show you this,00;04;39;34,00;04;40;01,0,1
4324,5,12,see that,00;04;45;18,00;04;45;52,0,1
4325,5,12,yeah,00;04;45;52,00;04;46;15,0,1
4326,5,12,it is,00;04;46;34,00;04;46;58,0,1
4327,5,12,a mess,00;04;46;59,00;04;47;30,0,1
4328,5,12,mess,00;04;47;05,00;04;47;30,0,1
4329,5,12,turned into,00;04;48;10,00;04;48;48,0,1
4330,5,12,into,00;04;48;23,00;04;48;48,0,1
4331,5,12,in two,00;04;48;23,00;04;48;48,0,1
4332,5,12,very very,00;04;48;49,00;04;49;18,0,1
4333,5,12,side note,00;04;51;44,00;04;52;22,0,1
4334,5,12,buying,00;04;52;42,00;04;53;07,0,1
4335,5,12,buying this,00;04;52;42,00;04;53;17,0,1
4336,5,12,material,00;04;53;14,00;04;53;39,0,1
4337,5,12,store,00;04;53;49,00;04;54;15,0,1
4338,5,12,cost,00;04;54;37,00;04;54;51,0,1
4339,5,12,fortune,00;04;54;58,00;04;55;26,0,1
4340,5,12,you buy,00;04;55;27,00;04;55;58,0,1
4341,5,12,buy,00;04;55;46,00;04;55;58,0,1
4342,5,12,by,00;04;55;46,00;04;55;58,0,1
4343,5,12,bye,00;04;55;46,00;04;55;58,0,1
4344,5,12,guy,00;05;06;24,00;05;06;38,0,1
4345,5,12,show,00;05;06;38,00;05;06;54,0,1
4346,5,12,there we go,00;05;07;21,00;05;07;43,0,1
4347,5,12,you love it,00;05;08;42,00;05;09;19,0,1
4348,5,12,you love,00;05;08;42,00;05;09;06,0,1
4349,5,12,love it,00;05;08;54,00;05;09;17,0,1
4350,5,12,these,00;05;09;24,00;05;09;39,0,1
4351,5,12,taking up,00;05;09;46,00;05;10;08,0,1
4352,5,12,a lot,00;05;10;12,00;05;10;33,0,1
4353,5,12,in my closet,00;05;11;17,00;05;12;12,0,1
4354,5,12,in my,00;05;11;17,00;05;11;42,0,1
4355,5,12,closet,00;05;11;40,00;05;12;14,0,1
4356,5,12,close,00;05;13;40,00;05;14;00,0,1
4357,5,12,clothes,00;05;13;40,00;05;14;00,0,1
4358,5,12,championship,00;05;18;40,00;05;19;22,0,1
4359,5,12,hat,00;05;19;23,00;05;19;49,0,1
4360,5,12,hats,00;05;19;23,00;05;19;54,0,1
4361,5,12,so again,00;05;20;10,00;05;20;53,0,1
4362,5,12,you're just,00;05;20;52,00;05;21;11,0,1
4363,5,12,any,00;05;23;40,00;05;24;00,0,1
4364,5,12,fabric,00;05;24;01,00;05;24;21,0,1
4365,5,12,fabrics,00;05;24;01,00;05;24;24,0,1
4366,5,12,you're gonna,00;05;25;03,00;05;25;27,0,1
4367,5,12,you're going to,00;05;25;03,00;05;25;27,0,1
4368,5,12,pin,00;05;25;27,00;05;25;52,0,1
4369,5,12,pen,00;05;25;27,00;05;25;52,0,1
4370,5,12,the hat,00;05;26;04,00;05;26;34,0,1
4371,5,12,bells,00;05;29;39,00;05;29;59,0,1
4372,5,12,embellishment,00;05;31;39,00;05;32;11,0,1
4373,5,12,really easy,00;05;32;30,00;05;33;11,0,1
4374,5,12,really,00;05;32;30,00;05;32;51,0,1
4375,5,12,easy,00;05;32;52,00;05;33;11,0,1
4376,5,12,directions,00;05;33;39,00;05;34;00,0,1
4377,5,12,my website,00;05;34;10,00;05;34;51,0,1
4378,5,12,website,00;05;34;20,00;05;34;51,0,1
4379,5,12,diy,00;05;34;52,00;05;35;17,0,1
4380,5,12,dot com,00;05;35;45,00;05;36;15,0,1
4381,5,12,foam,00;05;37;05,00;05;37;25,0,1
4382,5,12,circle,00;05;37;26,00;05;37;46,0,1
4383,5,12,circles,00;05;37;26,00;05;37;50,0,1
4384,5,12,key,00;05;37;51,00;05;38;10,0,1
4385,5,12,okay,00;05;38;27,00;05;38;48,0,1
4386,5,12,ok,00;05;38;27,00;05;38;48,0,1
4387,5,12,attach,00;05;39;08,00;05;39;26,0,1
4388,5,12,to this,00;05;39;30,00;05;39;57,0,1
4389,5,12,this,00;05;39;36,00;05;39;57,0,1
4390,5,12,pin it,00;05;40;15,00;05;40;39,0,1
4391,5,12,pin it,00;05;40;40,00;05;40;59,0,1
4392,5,12,and then,00;05;42;24,00;05;42;54,0,1
4393,5,12,you're representing,00;05;44;45,00;05;45;22,0,1
4394,5,12,you are representing,00;05;44;45,00;05;45;22,0,1
